Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-04-10,62.2599983215332,62.34000015258789,60.959999084472656,60.959999084472656,108000000,0.0,0.0
2001-04-11,62.79999923706055,63.34999847412109,62.31999969482422,63.18999862670898,197500000,0.0,0.0
2001-04-12,64.45999908447266,64.8499984741211,63.77000045776367,64.05000305175781,171900000,0.0,0.0
2001-04-13,64.63999938964844,64.6500015258789,63.75,64.25,145500000,0.0,0.0
2001-04-16,64.01000213623047,64.51000213623047,63.150001525878906,63.150001525878906,117500000,0.0,0.0
2001-04-17,62.95000076293945,64.19999694824219,62.790000915527344,63.91999816894531,140800000,0.0,0.0
2001-04-18,65.16000366210938,67.38999938964844,64.75,67.38999938964844,265300000,0.0,0.0
2001-04-19,71.02999877929688,72.97000122070312,69.94000244140625,70.55000305175781,311700000,0.0,0.0
2001-04-20,71.11000061035156,71.73999786376953,69.5999984741211,69.62000274658203,278400000,0.0,0.0
2001-04-23,69.98999786376953,71.0,69.62000274658203,70.26000213623047,213200000,0.0,0.0
2001-04-24,69.11000061035156,69.70999908447266,68.41999816894531,69.56999969482422,173700000,0.0,0.0
2001-04-25,69.16999816894531,71.01000213623047,68.94000244140625,71.01000213623047,218000000,0.0,0.0
2001-04-26,71.43000030517578,71.61000061035156,70.2300033569336,70.37000274658203,162400000,0.0,0.0
2001-04-27,70.30000305175781,70.66999816894531,69.2699966430664,69.66999816894531,115600000,0.0,0.0
2001-04-30,70.8499984741211,72.47000122070312,70.73999786376953,72.44999694824219,241200000,0.0,0.0
2001-05-02,73.62999725341797,73.73999786376953,72.83000183105469,73.29000091552734,250800000,0.0,0.0
2001-05-03,73.20999908447266,73.41999816894531,72.30999755859375,73.37000274658203,185800000,0.0,0.0
2001-05-04,72.19000244140625,73.51000213623047,72.19000244140625,73.51000213623047,163900000,0.0,0.0
2001-05-07,73.88999938964844,75.22000122070312,73.31999969482422,74.86000061035156,236600000,0.0,0.0
2001-05-08,74.58999633789062,75.0199966430664,74.05999755859375,74.08999633789062,230100000,0.0,0.0
2001-05-09,73.81999969482422,73.9000015258789,72.43000030517578,72.52999877929688,237600000,0.0,0.0
2001-05-10,72.54000091552734,73.22000122070312,72.0199966430664,72.7699966430664,176000000,0.0,0.0
2001-05-11,72.80999755859375,73.12000274658203,72.2699966430664,72.94999694824219,142700000,0.0,0.0
2001-05-14,73.19000244140625,73.61000061035156,72.55999755859375,72.98999786376953,215900000,0.0,0.0
2001-05-15,72.93000030517578,73.18000030517578,72.30000305175781,72.61000061035156,248900000,0.0,0.0
2001-05-16,72.22000122070312,73.19999694824219,71.44000244140625,71.45999908447266,242000000,0.0,0.0
2001-05-17,73.55000305175781,74.72000122070312,73.2300033569336,74.72000122070312,255000000,0.0,0.0
2001-05-18,74.4800033569336,75.25,74.05000305175781,75.25,274200000,0.0,0.0
2001-05-21,76.02999877929688,77.76000213623047,75.97000122070312,77.51000213623047,368700000,0.0,0.0
2001-05-22,78.80000305175781,78.98999786376953,77.37000274658203,77.37000274658203,352000000,0.0,0.0
2001-05-23,77.5999984741211,78.3499984741211,77.12000274658203,77.83000183105469,274400000,0.0,0.0
2001-05-24,76.69000244140625,77.95999908447266,76.4800033569336,77.66000366210938,275600000,0.0,0.0
2001-05-25,78.19999694824219,79.0199966430664,77.68000030517578,77.80999755859375,338700000,0.0,0.0
2001-05-28,77.25,77.58000183105469,76.9800033569336,77.05000305175781,216300000,0.0,0.0
2001-05-29,76.80000305175781,78.86000061035156,76.62000274658203,78.8499984741211,290200000,0.0,0.0
2001-05-30,78.47000122070312,78.54000091552734,77.33000183105469,78.33000183105469,231200000,0.0,0.0
2001-05-31,76.26000213623047,76.83999633789062,75.66000366210938,76.08999633789062,198700000,0.0,0.0
2001-06-01,76.48999786376953,76.68000030517578,74.94000244140625,75.33999633789062,157500000,0.0,0.0
2001-06-04,75.58999633789062,76.12999725341797,75.16999816894531,75.73999786376953,137200000,0.0,0.0
2001-06-05,75.91000366210938,76.2300033569336,74.12999725341797,74.12999725341797,149600000,0.0,0.0
2001-06-07,73.63999938964844,74.62000274658203,73.63999938964844,74.56999969482422,160500000,0.0,0.0
2001-06-08,75.55000305175781,77.22000122070312,75.5199966430664,77.19000244140625,262900000,0.0,0.0
2001-06-11,75.94999694824219,76.33000183105469,75.16999816894531,75.2699966430664,192500000,0.0,0.0
2001-06-12,74.88999938964844,75.77999877929688,74.69000244140625,75.08000183105469,170100000,0.0,0.0
2001-06-13,75.69999694824219,75.9000015258789,75.08000183105469,75.9000015258789,206600000,0.0,0.0
2001-06-14,76.02999877929688,77.08999633789062,75.69000244140625,75.69000244140625,216800000,0.0,0.0
2001-06-15,75.16000366210938,76.3499984741211,74.43000030517578,76.3499984741211,191500000,0.0,0.0
2001-06-18,76.1500015258789,76.41000366210938,74.72000122070312,74.8499984741211,252600000,0.0,0.0
2001-06-19,74.48999786376953,75.81999969482422,74.4800033569336,74.91000366210938,227000000,0.0,0.0
2001-06-20,74.18000030517578,74.30000305175781,72.9800033569336,73.19000244140625,217400000,0.0,0.0
2001-06-21,73.41999816894531,73.70999908447266,72.43000030517578,73.19999694824219,215800000,0.0,0.0
2001-06-22,73.44999694824219,74.0999984741211,72.86000061035156,73.58999633789062,169400000,0.0,0.0
2001-06-25,73.36000061035156,73.9800033569336,72.87999725341797,73.29000091552734,143100000,0.0,0.0
2001-06-26,73.2300033569336,73.38999938964844,71.95999908447266,72.29000091552734,167300000,0.0,0.0
2001-06-27,72.12999725341797,72.58000183105469,71.3499984741211,71.8499984741211,199900000,0.0,0.0
2001-06-28,72.0,72.6500015258789,71.58999633789062,71.62999725341797,128300000,0.0,0.0
2001-06-29,73.06999969482422,73.19999694824219,72.41999816894531,73.19999694824219,113700000,0.0,0.0
2001-07-02,72.87000274658203,73.61000061035156,72.83999633789062,73.4000015258789,100300000,0.0,0.0
2001-07-03,73.63999938964844,73.63999938964844,73.0,73.0999984741211,100500000,0.0,0.0
2001-07-04,72.66999816894531,73.55000305175781,72.08999633789062,73.55000305175781,100200000,0.0,0.0
2001-07-05,73.79000091552734,73.97000122070312,72.95999908447266,73.08000183105469,100700000,0.0,0.0
2001-07-06,71.55999755859375,72.02999877929688,71.12000274658203,71.18000030517578,109400000,0.0,0.0
2001-07-09,69.5,69.93000030517578,68.54000091552734,69.05999755859375,138400000,0.0,0.0
2001-07-10,69.44999694824219,69.75,68.68000030517578,68.81999969482422,128500000,0.0,0.0
2001-07-11,67.44000244140625,68.88999938964844,67.27999877929688,68.23999786376953,107500000,0.0,0.0
2001-07-12,69.26000213623047,69.80000305175781,68.87999725341797,68.87999725341797,195400000,0.0,0.0
2001-07-13,70.3499984741211,70.3499984741211,67.2699966430664,67.48999786376953,156700000,0.0,0.0
2001-07-16,67.87000274658203,68.26000213623047,67.0,67.52999877929688,138100000,0.0,0.0
2001-07-18,67.80000305175781,67.94000244140625,66.29000091552734,66.48999786376953,185700000,0.0,0.0
2001-07-19,65.72000122070312,67.33999633789062,65.72000122070312,67.33999633789062,172500000,0.0,0.0
2001-07-20,66.58999633789062,66.83000183105469,65.81999969482422,66.30999755859375,183300000,0.0,0.0
2001-07-23,65.97000122070312,66.43000030517578,64.58999633789062,64.8499984741211,178200000,0.0,0.0
2001-07-24,64.2699966430664,65.37000274658203,63.630001068115234,65.2300033569336,391400000,0.0,0.0
2001-07-25,64.3499984741211,65.4000015258789,63.90999984741211,65.18000030517578,294000000,0.0,0.0
2001-07-26,65.56999969482422,65.83999633789062,65.22000122070312,65.45999908447266,234300000,0.0,0.0
2001-07-27,66.44999694824219,67.18000030517578,66.16999816894531,66.95999908447266,302800000,0.0,0.0
2001-07-30,67.08999633789062,67.08999633789062,65.9000015258789,65.9800033569336,207100000,0.0,0.0
2001-07-31,66.16999816894531,66.9800033569336,65.8499984741211,66.9800033569336,128000000,0.0,0.0
2001-08-01,67.58999633789062,69.86000061035156,66.97000122070312,69.72000122070312,339300000,0.0,0.0
2001-08-02,70.08000183105469,70.91999816894531,69.0,70.33999633789062,323500000,0.0,0.0
2001-08-03,70.91999816894531,70.91999816894531,69.80999755859375,70.45999908447266,172000000,0.0,0.0
2001-08-06,69.94999694824219,71.05000305175781,69.7699966430664,70.45999908447266,279800000,0.0,0.0
2001-08-07,69.5,70.2699966430664,69.30000305175781,70.08999633789062,249100000,0.0,0.0
2001-08-08,70.12000274658203,70.20999908447266,69.23999786376953,69.88999938964844,184200000,0.0,0.0
2001-08-09,68.38999938964844,69.0,67.7300033569336,67.7300033569336,172000000,0.0,0.0
2001-08-10,68.56999969482422,68.87000274658203,68.08000183105469,68.5199966430664,156000000,0.0,0.0
2001-08-13,68.91000366210938,69.26000213623047,68.02999877929688,69.26000213623047,160000000,0.0,0.0
2001-08-14,69.66000366210938,71.23999786376953,69.62000274658203,71.2300033569336,317200000,0.0,0.0
2001-08-16,70.41000366210938,71.8499984741211,70.12000274658203,71.5999984741211,316300000,0.0,0.0
2001-08-17,71.80000305175781,72.12999725341797,71.05000305175781,71.55999755859375,249600000,0.0,0.0
2001-08-20,70.01000213623047,70.5999984741211,69.7300033569336,69.83000183105469,195600000,0.0,0.0
2001-08-21,70.36000061035156,70.48999786376953,69.08000183105469,69.93000030517578,198300000,0.0,0.0
2001-08-22,68.87999725341797,70.76000213623047,68.87999725341797,70.76000213623047,275600000,0.0,0.0
2001-08-23,71.19999694824219,71.44000244140625,70.04000091552734,70.25,275000000,0.0,0.0
2001-08-24,70.54000091552734,70.72000122070312,69.5999984741211,70.26000213623047,273600000,0.0,0.0
2001-08-27,71.31999969482422,72.3499984741211,70.94999694824219,71.52999877929688,310300000,0.0,0.0
2001-08-28,71.44000244140625,71.4800033569336,70.79000091552734,71.22000122070312,328300000,0.0,0.0
2001-08-29,70.33999633789062,70.52999877929688,69.76000213623047,70.06999969482422,317100000,0.0,0.0
2001-08-30,68.87999725341797,69.80999755859375,68.70999908447266,69.80999755859375,514900000,0.0,0.0
2001-08-31,68.4000015258789,68.55999755859375,67.05999755859375,67.41999816894531,518500000,0.0,0.0
2001-09-03,67.3499984741211,67.68000030517578,66.6500015258789,67.05000305175781,276700000,0.0,0.0
2001-09-04,67.16999816894531,69.22000122070312,66.80000305175781,69.22000122070312,350600000,0.0,0.0
2001-09-05,68.12000274658203,68.47000122070312,67.73999786376953,68.23999786376953,597700000,0.0,0.0
2001-09-06,68.25,69.16000366210938,68.0999984741211,68.2300033569336,390200000,0.0,0.0
2001-09-07,67.4800033569336,68.55999755859375,67.19000244140625,68.5,283300000,0.0,0.0
2001-09-10,67.52999877929688,67.91000366210938,67.06999969482422,67.83999633789062,423400000,0.0,0.0
2001-09-11,67.80000305175781,68.16999816894531,66.44000244140625,66.55000305175781,435500000,0.0,0.0
2001-09-12,60.150001525878906,61.970001220703125,58.47999954223633,58.59000015258789,132500000,0.0,0.0
2001-09-13,60.91999816894531,61.58000183105469,59.84000015258789,61.58000183105469,761600000,0.0,0.0
2001-09-14,61.29999923706055,61.29999923706055,58.52999877929688,59.72999954223633,773300000,0.0,0.0
2001-09-17,58.77000045776367,58.93999862670898,57.77999877929688,58.36000061035156,549400000,0.0,0.0
2001-09-18,59.880001068115234,60.2400016784668,59.290000915527344,60.06999969482422,411800000,0.0,0.0
2001-09-19,59.90999984741211,60.77999877929688,59.38999938964844,60.150001525878906,526700000,0.0,0.0
2001-09-20,59.59999847412109,59.59999847412109,58.47999954223633,59.34000015258789,418100000,0.0,0.0
2001-09-21,57.560001373291016,58.22999954223633,57.16999816894531,58.22999954223633,337000000,0.0,0.0
2001-09-24,58.31999969482422,59.43000030517578,58.119998931884766,59.43000030517578,332000000,0.0,0.0
2001-09-25,60.54999923706055,60.58000183105469,57.95000076293945,58.16999816894531,412300000,0.0,0.0
2001-09-26,58.2599983215332,58.5,57.59999847412109,58.18999862670898,256400000,0.0,0.0
2001-09-27,57.43999862670898,58.02999877929688,57.02000045776367,58.02999877929688,257700000,0.0,0.0
2001-09-28,58.43999862670898,59.43000030517578,58.02000045776367,58.90999984741211,231900000,0.0,0.0
2001-10-04,61.34999847412109,61.68000030517578,60.83000183105469,61.61000061035156,367700000,0.0,0.0
2001-10-05,61.52000045776367,61.81999969482422,61.08000183105469,61.81999969482422,602400000,0.0,0.0
2001-10-08,61.29999923706055,61.7400016784668,60.7599983215332,61.040000915527344,535800000,0.0,0.0
2001-10-09,61.650001525878906,62.709999084472656,61.650001525878906,62.47999954223633,476200000,0.0,0.0
2001-10-10,61.84000015258789,62.13999938964844,61.5,61.93999862670898,332000000,0.0,0.0
2001-10-11,63.38999938964844,63.9900016784668,63.2400016784668,63.709999084472656,430100000,0.0,0.0
2001-10-12,64.87999725341797,64.88999938964844,62.869998931884766,63.59000015258789,444000000,0.0,0.0
2001-10-15,63.20000076293945,63.68999862670898,62.880001068115234,63.20000076293945,233900000,0.0,0.0
2001-10-16,63.2400016784668,64.26000213623047,63.18000030517578,64.19999694824219,248700000,0.0,0.0
2001-10-17,64.95999908447266,65.22000122070312,64.22000122070312,64.98999786376953,276400000,0.0,0.0
2001-10-18,64.2300033569336,64.79000091552734,63.84000015258789,64.54000091552734,240000000,0.0,0.0
2001-10-19,64.31999969482422,65.27999877929688,64.0999984741211,64.9800033569336,484300000,0.0,0.0
2001-10-22,65.45999908447266,65.45999908447266,64.36000061035156,64.95999908447266,231800000,0.0,0.0
2001-10-23,65.61000061035156,66.25,65.2699966430664,65.2699966430664,275900000,0.0,0.0
2001-10-24,65.62000274658203,66.88999938964844,65.44999694824219,66.80999755859375,204500000,0.0,0.0
2001-10-25,66.9800033569336,67.26000213623047,66.51000213623047,66.88999938964844,452200000,0.0,0.0
2001-10-26,67.27999877929688,67.55000305175781,66.61000061035156,67.08999633789062,217300000,0.0,0.0
2001-10-29,67.76000213623047,68.0999984741211,67.19000244140625,67.7300033569336,295300000,0.0,0.0
2001-10-30,66.61000061035156,66.75,65.87000274658203,65.9800033569336,212200000,0.0,0.0
2001-10-31,65.56999969482422,66.44000244140625,65.44999694824219,66.44000244140625,473600000,0.0,0.0
2001-11-01,66.80999755859375,67.51000213623047,66.19000244140625,67.23999786376953,336000000,0.0,0.0
2001-11-02,67.73999786376953,68.55000305175781,67.72000122070312,68.08999633789062,683200000,0.0,0.0
2001-11-05,68.7300033569336,69.52999877929688,68.36000061035156,69.52999877929688,269800000,0.0,0.0
2001-11-06,70.25,70.62000274658203,70.02999877929688,70.02999877929688,321900000,0.0,0.0
2001-11-07,70.22000122070312,70.33999633789062,69.41000366210938,69.56999969482422,291200000,0.0,0.0
2001-11-08,69.95999908447266,71.30999755859375,69.94999694824219,71.05000305175781,357300000,0.0,0.0
2001-11-09,71.36000061035156,71.94999694824219,70.61000061035156,71.5999984741211,656900000,0.0,0.0
2001-11-12,72.25,72.5199966430664,71.41000366210938,72.5199966430664,585000000,0.0,0.0
2001-11-13,72.05000305175781,73.29000091552734,71.62999725341797,73.18000030517578,695900000,0.0,0.0
2001-11-14,73.98999786376953,75.5199966430664,73.72000122070312,75.5199966430664,713400000,0.0,0.0
2001-11-15,74.81999969482422,76.37000274658203,74.77999877929688,75.54000091552734,611200000,0.0,0.0
2001-11-16,75.44000244140625,76.3499984741211,75.01000213623047,76.11000061035156,501100000,0.0,0.0
2001-11-19,76.01000213623047,78.5999984741211,76.01000213623047,78.12999725341797,771100000,0.0,0.0
2001-11-20,78.63999938964844,79.33000183105469,76.37999725341797,76.63999938964844,681300000,0.0,0.0
2001-11-21,75.73999786376953,77.31999969482422,75.6500015258789,76.55000305175781,519000000,0.0,0.0
2001-11-22,76.88999938964844,77.77999877929688,75.80000305175781,77.77999877929688,613400000,0.0,0.0
2001-11-23,78.18000030517578,80.83000183105469,78.16000366210938,80.55000305175781,586200000,0.0,0.0
2001-11-26,81.73999786376953,84.19999694824219,81.69999694824219,84.19999694824219,494900000,0.0,0.0
2001-11-27,84.16000366210938,85.0199966430664,82.52999877929688,83.6500015258789,521600000,0.0,0.0
2001-11-28,82.56999969482422,82.98999786376953,78.58000183105469,78.7699966430664,487800000,0.0,0.0
2001-11-29,77.75,79.8499984741211,76.66999816894531,78.06999969482422,443100000,0.0,0.0
2001-11-30,80.37000274658203,80.77999877929688,79.61000061035156,80.02999877929688,594300000,0.0,0.0
2001-12-03,79.95999908447266,81.27999877929688,78.31999969482422,80.83000183105469,720400000,0.0,0.0
2001-12-04,80.55999755859375,81.58999633789062,79.72000122070312,80.77999877929688,666600000,0.0,0.0
2001-12-05,82.54000091552734,87.26000213623047,82.54000091552734,86.13999938964844,595400000,0.0,0.0
2001-12-06,88.58999633789062,89.80000305175781,84.8499984741211,85.83999633789062,623300000,0.0,0.0
2001-12-07,86.48999786376953,88.83999633789062,85.38999938964844,88.25,475100000,0.0,0.0
2001-12-10,87.77999877929688,87.9000015258789,83.0199966430664,83.41000366210938,476600000,0.0,0.0
2001-12-11,82.26000213623047,83.81999969482422,81.70999908447266,83.63999938964844,406800000,0.0,0.0
2001-12-12,83.22000122070312,85.44999694824219,81.95999908447266,85.19999694824219,374000000,0.0,0.0
2001-12-13,85.37000274658203,85.5999984741211,83.30999755859375,84.36000061035156,421600000,0.0,0.0
2001-12-14,83.0999984741211,84.30999755859375,82.19000244140625,82.69999694824219,319800000,0.0,0.0
2001-12-17,82.1500015258789,82.26000213623047,80.19999694824219,80.55999755859375,384700000,0.0,0.0
2001-12-18,81.58000183105469,82.55000305175781,79.58999633789062,80.18000030517578,433100000,0.0,0.0
2001-12-19,81.44000244140625,81.63999938964844,80.22000122070312,80.79000091552734,465700000,0.0,0.0
2001-12-20,81.0999984741211,83.3499984741211,80.16000366210938,83.04000091552734,346900000,0.0,0.0
2001-12-21,81.41000366210938,81.61000061035156,80.0,80.43000030517578,210300000,0.0,0.0
2001-12-24,80.81999969482422,81.8499984741211,80.12000274658203,80.69999694824219,271900000,0.0,0.0
2001-12-26,81.22000122070312,81.91999816894531,81.05999755859375,81.76000213623047,408900000,0.0,0.0
2001-12-27,81.29000091552734,84.27999877929688,80.73999786376953,83.70999908447266,380700000,0.0,0.0
2001-12-28,85.30000305175781,87.29000091552734,85.30000305175781,86.97000122070312,357900000,0.0,0.0
2002-01-02,87.5,91.1999969482422,86.47000122070312,91.18000030517578,431400000,0.0,0.0
2002-01-03,91.41999816894533,92.61000061035156,90.83000183105467,91.5199966430664,544200000,0.0,0.0
2002-01-04,93.80999755859376,94.6999969482422,93.16000366210938,94.23999786376952,428100000,0.0,0.0
2002-01-07,94.25,95.43000030517578,92.43000030517578,94.56999969482422,511600000,0.0,0.0
2002-01-08,93.9800033569336,94.33999633789062,92.20999908447266,92.20999908447266,504900000,0.0,0.0
2002-01-09,91.83999633789062,94.44000244140624,91.4499969482422,94.44000244140624,690700000,0.0,0.0
2002-01-10,93.87000274658205,94.26000213623048,90.97000122070312,90.97000122070312,769500000,0.0,0.0
2002-01-11,92.2300033569336,92.94000244140624,89.81999969482422,90.95999908447266,527000000,0.0,0.0
2002-01-14,90.18000030517578,93.3499984741211,90.18000030517578,93.3499984741211,539800000,0.0,0.0
2002-01-15,91.83000183105467,91.83000183105467,89.62000274658203,89.9800033569336,528400000,0.0,0.0
2002-01-16,89.93000030517578,90.69000244140624,88.98999786376953,88.98999786376953,389700000,0.0,0.0
2002-01-17,88.0199966430664,89.6500015258789,87.37000274658203,89.2699966430664,554600000,0.0,0.0
2002-01-18,89.18000030517578,89.9000015258789,88.19000244140625,88.62999725341797,391900000,0.0,0.0
2002-01-21,88.12999725341797,89.72000122070312,87.62999725341797,89.72000122070312,360400000,0.0,0.0
2002-01-22,90.25,91.51000213623048,89.70999908447266,90.63999938964844,520800000,0.0,0.0
2002-01-23,89.45999908447266,92.93000030517578,89.30000305175781,92.9000015258789,373700000,0.0,0.0
2002-01-24,93.80999755859376,95.62999725341795,93.5999984741211,94.87999725341795,452000000,0.0,0.0
2002-01-25,96.37999725341795,98.4000015258789,95.9499969482422,97.05999755859376,497200000,0.0,0.0
2002-01-28,98.69000244140624,98.69000244140624,96.63999938964844,97.41999816894533,446800000,0.0,0.0
2002-01-29,97.3499984741211,97.81999969482422,95.9499969482422,96.4800033569336,395900000,0.0,0.0
2002-01-30,93.1999969482422,94.56999969482422,92.83999633789062,93.33999633789062,513800000,0.0,0.0
2002-01-31,94.7699966430664,94.9000015258789,92.30999755859376,92.98999786376952,446400000,0.0,0.0
2002-02-01,94.23999786376952,94.81999969482422,91.98999786376952,92.45999908447266,460900000,0.0,0.0
2002-02-04,92.31999969482422,93.1500015258789,90.80999755859376,91.01000213623048,336200000,0.0,0.0
2002-02-05,89.80999755859375,92.33999633789062,89.5999984741211,92.33999633789062,324200000,0.0,0.0
2002-02-06,91.83000183105467,92.9800033569336,91.76000213623048,92.47000122070312,330600000,0.0,0.0
2002-02-07,91.81999969482422,93.19000244140624,90.33000183105467,90.73999786376952,283500000,0.0,0.0
2002-02-08,91.1500015258789,92.26000213623048,90.0,92.26000213623048,318300000,0.0,0.0
2002-02-14,95.52999877929688,99.98999786376952,95.30999755859376,99.98999786376952,550400000,0.0,0.0
2002-02-15,97.95999908447266,99.45999908447266,97.73999786376952,98.0,495800000,0.0,0.0
2002-02-18,97.98999786376952,99.52999877929688,97.86000061035156,98.81999969482422,637400000,0.0,0.0
2002-02-19,99.3000030517578,99.76000213623048,97.48999786376952,97.80999755859376,448900000,0.0,0.0
2002-02-20,96.76000213623048,97.62000274658205,96.16999816894533,97.11000061035156,383200000,0.0,0.0
2002-02-21,98.6500015258789,98.75,96.47000122070312,98.5199966430664,416500000,0.0,0.0
2002-02-22,96.79000091552734,99.19000244140624,96.58999633789062,99.11000061035156,464800000,0.0,0.0
2002-02-25,99.63999938964844,100.33999633789062,98.2699966430664,99.0,288200000,0.0,0.0
2002-02-26,100.95999908447266,101.55999755859376,99.4800033569336,100.2300033569336,384800000,0.0,0.0
2002-02-27,100.11000061035156,102.97000122070312,100.11000061035156,102.97000122070312,434800000,0.0,0.0
2002-02-28,103.3000030517578,103.5,102.0,102.62000274658205,427000000,0.0,0.0
2002-03-04,105.51000213623048,106.18000030517578,104.41000366210938,104.41000366210938,376700000,0.0,0.0
2002-03-05,106.20999908447266,106.20999908447266,104.58000183105467,105.51000213623048,533300000,0.0,0.0
2002-03-06,105.23999786376952,106.62000274658205,104.73999786376952,105.56999969482422,662100000,0.0,0.0
2002-03-07,106.13999938964844,106.4000015258789,103.20999908447266,103.6500015258789,491100000,0.0,0.0
2002-03-08,103.61000061035156,104.22000122070312,101.80999755859376,103.04000091552734,410100000,0.0,0.0
2002-03-11,103.4000015258789,103.66999816894533,102.02999877929688,103.08999633789062,328400000,0.0,0.0
2002-03-12,102.69000244140624,105.56999969482422,102.69000244140624,105.56999969482422,404100000,0.0,0.0
2002-03-13,105.01000213623048,106.66999816894533,104.61000061035156,105.94000244140624,330600000,0.0,0.0
2002-03-14,105.51000213623048,106.91999816894533,103.08999633789062,106.91999816894533,407800000,0.0,0.0
2002-03-15,105.5,108.0500030517578,105.16999816894533,107.05999755859376,418500000,0.0,0.0
2002-03-18,109.08000183105467,109.2300033569336,107.20999908447266,107.98999786376952,440500000,0.0,0.0
2002-03-19,108.33999633789062,110.68000030517578,107.9499969482422,110.5999984741211,378100000,0.0,0.0
2002-03-20,111.25,112.38999938964844,109.61000061035156,110.30999755859376,404000000,0.0,0.0
2002-03-21,108.72000122070312,110.80999755859376,108.72000122070312,110.08999633789062,352900000,0.0,0.0
2002-03-22,110.72000122070312,113.33999633789062,109.86000061035156,111.79000091552734,369900000,0.0,0.0
2002-03-25,112.4000015258789,112.66000366210938,109.43000030517578,109.43000030517578,305700000,0.0,0.0
2002-03-26,108.48999786376952,110.1500015258789,108.47000122070312,109.8499984741211,239500000,0.0,0.0
2002-03-27,110.68000030517578,112.9000015258789,110.18000030517578,112.68000030517578,342600000,0.0,0.0
2002-03-28,112.98999786376952,114.33000183105467,111.38999938964844,111.38999938964844,397900000,0.0,0.0
2002-03-29,112.7300033569336,113.1999969482422,111.56999969482422,111.83999633789062,237200000,0.0,0.0
2002-04-01,112.52999877929688,112.52999877929688,109.13999938964844,109.27999877929688,222000000,0.0,0.0
2002-04-02,109.68000030517578,113.23999786376952,108.63999938964844,113.23999786376952,263200000,0.0,0.0
2002-04-03,112.41000366210938,115.01000213623048,112.13999938964844,114.79000091552734,281700000,0.0,0.0
2002-04-04,113.9000015258789,114.91000366210938,113.3499984741211,114.52999877929688,258400000,0.0,0.0
2002-04-08,114.66999816894533,115.44000244140624,112.0500030517578,112.08000183105467,283100000,0.0,0.0
2002-04-09,112.37000274658205,112.55999755859376,110.11000061035156,110.6999969482422,232300000,0.0,0.0
2002-04-10,109.88999938964844,109.88999938964844,106.58999633789062,106.66999816894533,256500000,0.0,0.0
2002-04-11,107.0500030517578,109.0,106.30999755859376,107.5,222600000,0.0,0.0
2002-04-12,106.77999877929688,109.5500030517578,106.58999633789062,109.51000213623048,437100000,0.0,0.0
2002-04-15,110.01000213623048,112.45999908447266,109.80999755859376,112.04000091552734,368100000,0.0,0.0
2002-04-16,112.31999969482422,113.41999816894533,111.52999877929688,112.97000122070312,253800000,0.0,0.0
2002-04-17,115.31999969482422,117.2300033569336,115.18000030517578,116.9000015258789,324100000,0.0,0.0
2002-04-18,116.30999755859376,118.2300033569336,116.0199966430664,117.66000366210938,273300000,0.0,0.0
2002-04-19,117.48999786376952,118.01000213623048,115.54000091552734,115.75,284800000,0.0,0.0
2002-04-22,116.61000061035156,118.61000061035156,114.58000183105467,115.62999725341795,320600000,0.0,0.0
2002-04-23,115.33000183105467,116.9000015258789,114.16999816894533,116.66000366210938,359000000,0.0,0.0
2002-04-24,116.12000274658205,116.87999725341795,114.30999755859376,115.6999969482422,371700000,0.0,0.0
2002-04-25,113.4800033569336,114.13999938964844,110.37000274658205,110.37000274658205,275700000,0.0,0.0
2002-04-26,110.19000244140624,111.02999877929688,108.9800033569336,109.5500030517578,272200000,0.0,0.0
2002-04-29,106.83999633789062,108.76000213623048,104.9800033569336,105.61000061035156,209900000,0.0,0.0
2002-04-30,105.9800033569336,106.81999969482422,104.5500030517578,106.38999938964844,711200000,0.0,0.0
2002-05-02,107.95999908447266,108.33000183105467,106.26000213623048,108.1500015258789,393300000,0.0,0.0
2002-05-03,107.06999969482422,107.94000244140624,104.88999938964844,107.5500030517578,348700000,0.0,0.0
2002-05-06,105.41999816894533,105.6500015258789,103.5,103.5,236700000,0.0,0.0
2002-05-07,101.86000061035156,103.68000030517578,101.52999877929688,103.68000030517578,273500000,0.0,0.0
2002-05-08,105.33999633789062,106.91000366210938,105.06999969482422,106.0199966430664,363200000,0.0,0.0
2002-05-09,108.66999816894533,109.29000091552734,104.91999816894533,104.91999816894533,485100000,0.0,0.0
2002-05-10,104.51000213623048,105.54000091552734,101.55999755859376,102.2300033569336,209400000,0.0,0.0
2002-05-13,101.06999969482422,103.62000274658205,100.56999969482422,102.83000183105467,195700000,0.0,0.0
2002-05-14,104.54000091552734,105.30999755859376,103.83999633789062,105.30999755859376,430000000,0.0,0.0
2002-05-15,107.0199966430664,109.16000366210938,107.0199966430664,108.6500015258789,355700000,0.0,0.0
2002-05-16,108.5,109.26000213623048,107.76000213623048,108.0500030517578,626600000,0.0,0.0
2002-05-17,109.3000030517578,110.79000091552734,109.1999969482422,110.36000061035156,459800000,0.0,0.0
2002-05-20,110.45999908447266,110.7300033569336,108.7699966430664,108.91000366210938,284300000,0.0,0.0
2002-05-21,107.9000015258789,108.58000183105467,105.0,105.19000244140624,298500000,0.0,0.0
2002-05-22,105.20999908447266,108.76000213623048,104.12999725341795,108.76000213623048,210700000,0.0,0.0
2002-05-23,108.0999984741211,108.68000030517578,106.08000183105467,106.38999938964844,259900000,0.0,0.0
